Last name,First name,Middle name,Role,School,Grade
Mathis,Vera,Kinsley,Teacher,Northside,
Gonzalez,Teagan,Emily,Teacher,Eastside,
Shepard,Jaime,Peyton,Student,Eastside,7
Cochran,Laura,Sarai,Student,Eastside,6
Colon,Antonio,Luke,Teacher,Westside,
Coleman,Kevin,Barrett,Student,Eastside,3
Nunez,Ricardo,Ryker,IT,Southside,
Valenzuela,Nash,Franklin,Student,Northside,11
Elliott,Kaydence,Madison,Student,Westside,1
Goodwin,Léa,Alana,Student,Northside,2
Mcmillan,Ava,Emersyn,Student,Westside,9
Potter,Isabella,Charlotte,Student,Westside,12
Mann,Joseph,Nathan,Teacher,Westside,
Townsend,Carolina,Madeleine,Teacher,Eastside,
Anthony,Owen,Javier,Teacher,Westside,
Stuart,Mariah,Olivia,Teacher,Southside,
Ryan,Remington,Avery,Student,Northside,4
Burnett,Gage,Bryson,Teacher,Eastside,
Fischer,Lorelei,Nyla,Teacher,Northside,
Gallegos,Kyla,Serena,Teacher,Southside,
Farmer,Kara,Alexis,Teacher,Northside,
Stein,Winston,Jayson,Student,Southside,2
Holmes,Sophie,Megan,Teacher,Southside,
García,Melissa,Liana,Student,Southside,2
Vasquez,Malachi,Dylan,Student,Westside,8
Whitfield,Kayleigh,Luna,Teacher,Southside,
Beasley,Lane,Ezra,Teacher,Eastside,
Osborne,Theodore,Tyson,Teacher,Southside,
Hayden,Chance,Miguel Ángel,Student,Eastside,2
Gibbs,Rocco,Lincoln,Student,Southside,11
Chandler,Lyric,Ariella,Student,Eastside,6
Morrow,Sofía,Teagan,Student,Eastside,12
Garner,Lawrence,Miles,Student,Westside,12
Gomez,Blake,Jacob,Teacher,Northside,
Mcbride,Megan,Michaela,Teacher,Westside,
Clarke,Penelope,Aubree,Student,Northside,2
Holden,Kyla,Alessandra,Teacher,Eastside,
Robertson,Deacon,Manuel,Teacher,Northside,
Holden,Helen,Ariah,Teacher,Northside,
Bates,Richard,Giovanni,Student,Westside,K
Wilson,Jazmín,Amira,Student,Northside,3
Avery,Leia,Payton,Teacher,Westside,
Reed,Ethan,Jacob,Teacher,Northside,
Norris,Emery,Destiny,Teacher,Southside,
Mitchell,Dakota,Adonis,Student,Eastside,8
Horne,Wesley,Bryson,Teacher,Eastside,
Cannon,Camila,Mila,Teacher,Northside,
Mayo,Gael,William,Student,Southside,10
Espinoza,Ivy,Raegan,Student,Northside,12
Munoz,Charlotte,Evangeline,Teacher,Westside,
Dennis,Jaime,Malachi,Student,Northside,5
Leonard,Matthew,Abram,IT,Northside,
López,Miriam,Miracle,Teacher,Westside,
Guy,Lia,Brooke,Teacher,Eastside,
Rowe,Shawn,Peter,Teacher,Northside,
Maddox,Matías,Emiliano,Student,Northside,2
Mooney,Serenity,Izabella,Teacher,Eastside,
Hill,Donovan,Maverick,Student,Westside,2
Mcdonald,Myles,Óscar,Teacher,Northside,
López,Kaleb,Kayson,Student,Northside,4
Dean,Maddox,Kian,Student,Southside,9
Bernard,Micah,Rhett,Student,Northside,2
Donovan,Camila,Juniper,Student,Southside,K
Dominguez,Maci,Katherine,Student,Eastside,5
Luna,Brielle,Sofia,Teacher,Eastside,
Madden,Maxwell,Donald,Teacher,Westside,
Meyer,Regina,Madelynn,Student,Southside,5
Rogers,Beckham,Evan,Student,Westside,11
Raymond,Eva,Hannah,Student,Eastside,9
Lopez,Fatima,Nova,Student,Westside,7
Davidson,Jasmine,Allison,Student,Westside,11
Mccoy,Elise,Autumn,Student,Southside,3
Lane,Paxton,Sebastián,Teacher,Eastside,
Evans,Arthur,Milan,Teacher,Eastside,
Wiley,Ryker,Mateo,Teacher,Eastside,
Swanson,Giselle,Nicole,Student,Northside,10
Bright,Landen,Avery,Student,Eastside,6
Santana,Rosemary,Lauren,Teacher,Southside,
Ingram,Jensen,Matthias,Teacher,Westside,
Fuller,Kellan,Troy,Student,Southside,12
Edwards,Anderson,Matteo,Student,Southside,4
Ramos,Lilly,Briana,Teacher,Westside,
Burns,Aylin,Katherine,Teacher,Northside,
Klein,Alejandra,Lilah,Student,Westside,9
Lewis,Leonardo,Isaac,Teacher,Eastside,
Eaton,Allie,Kali,Teacher,Eastside,
Dominguez,Henry,William,Teacher,Northside,
Camacho,Paige,Luna,Teacher,Northside,
Blanchard,Ayla,Gemma,Teacher,Eastside,
Carson,Kaiden,Mark,Teacher,Northside,
Bradley,Vincent,Adriel,Student,Southside,5
Richardson,Eva,Kaitlyn,Student,Westside,12
Kirby,Kate,Melanie,Student,Eastside,10
Odonnell,Amanda,Aurora,Student,Northside,1
Stewart,Valentina,Makayla,Teacher,Northside,
Scott,Nathan,David,Teacher,Westside,
Holloway,Moses,Finn,Student,Westside,2
Kaufman,Sergio,Arthur,Student,Eastside,8
Jordan,Rose,Carolina,Student,Southside,3
Russo,Kaia,Avery,Student,Southside,4
Dyer,Walter,Milo,Teacher,Eastside,
Byrd,Carmen,Kamila,Student,Northside,3
Greene,Ashlynn,Raelynn,Teacher,Northside,
Foster,Vincent,Lorenzo,Student,Westside,7
Cantrell,Brendan,Andrés,Student,Northside,6
Howell,Marshall,Óscar,Teacher,Westside,
Cunningham,Nylah,Remi,Teacher,Southside,
Green,Laura,Kendall,Teacher,Northside,
Briggs,Alaina,Raelyn,Teacher,Westside,
Reese,Noelle,Amaya,Teacher,Eastside,
Martínez,Giovanni,Cole,Teacher,Southside,
Maldonado,Reese,Mariana,Teacher,Southside,
Ayers,Lillian,Catherine,Teacher,Northside,
Booker,Emerson,Marshall,Teacher,Westside,
Estrada,Jesús,Nikolai,Student,Southside,2
Oliver,Kathryn,Esmeralda,Student,Northside,8
Cruz,Brielle,Kylee,Teacher,Southside,
Butler,Damon,Finn,Student,Southside,8
Nunez,Kamila,Ariah,Student,Eastside,12
Levy,Viviana,María Camila,Student,Southside,6
Wilkinson,Alani,María Camila,Teacher,Eastside,
Rose,Maci,Makenzie,Teacher,Southside,
Poole,Charlotte,Camryn,Student,Eastside,11
Benson,Briella,Brooke,Student,Westside,1
Rios,Jesse,Jason,Teacher,Southside,
Mcknight,Walter,Maximus,Teacher,Northside,
Burke,Ali,Aidan,Teacher,Southside,
Larson,Amira,Ruby,Student,Westside,4
Reed,Kennedi,Fernanda,Teacher,Eastside,
Montgomery,Daleyza,Adriana,Student,Westside,6
Burke,Kennedy,Lena,Student,Westside,2
Davenport,Porter,Ricardo,Student,Westside,2
López,Veronica,Kamila,Student,Westside,4
Humphrey,Blakely,Lily,Student,Westside,1
Reid,Ariel,Brycen,Student,Westside,K
Chavez,Ryker,Princeton,Teacher,Northside,
Leblanc,Barrett,Tyson,Student,Westside,12
Mack,Hendrix,Agustín,Teacher,Westside,
West,Cecilia,Harlow,Student,Southside,3
Gould,Moises,Dominic,Student,Northside,10
Soto,Finley,Joel,Student,Northside,9
Haley,Cade,Solomon,Teacher,Westside,
Mcdonald,Journey,Sophie,Student,Southside,2
Orr,Kinley,Olivia,Student,Westside,4
Travis,Annabella,Kira,Student,Southside,7
Lynch,Nicolás,Paxton,Student,Westside,1
Lucas,Jayceon,Trenton,Student,Westside,4
Harrington,Jesse,Rhett,Teacher,Northside,
Blake,Mckinley,Daphne,Teacher,Northside,
Dyer,Alayna,Liliana,IT,Eastside,
Curry,Chance,Beckett,Teacher,Northside,
Reed,Gianna,Zara,Teacher,Northside,
Jefferson,Keira,Mía,Student,Southside,2
Wyatt,Annie,Londyn,Teacher,Northside,
Mcfadden,Paisley,Brooklynn,Student,Southside,6
Clarke,Andrew,Evan,Student,Northside,2
López,Moses,Davis,Student,Southside,10
Peterson,Sophia,Lucy,Student,Southside,4
Dorsey,Kash,Francisco,Student,Southside,5
Hurst,Nehemiah,Conor,Teacher,Westside,
Stuart,Warren,Cooper,Student,Southside,1
Nguyen,Mariana,Selena,Teacher,Southside,
Bean,Mila,Jamie,Student,Westside,9
Buck,Arya,Daisy,Teacher,Westside,
Willis,Samantha,Julia,Teacher,Northside,
Ball,Nico,Matthew,Teacher,Westside,
Ferguson,River,Joaquín,Student,Northside,K
Chavez,Rose,Tatum,Student,Westside,2
Vargas,Aviana,Kamila,Student,Westside,7
Alvarado,Iris,Ayla,Teacher,Northside,
Holland,Tobias,Beckett,Student,Westside,2
Howard,Sofia,Brielle,Teacher,Northside,
Crane,Tyler,Miles,Student,Eastside,12
Blake,Rhett,Theo,Teacher,Northside,
Aguirre,Jayden,Sean,Teacher,Southside,
Osborn,Jace,Rory,Teacher,Westside,
Kline,Taylor,Brantley,Teacher,Eastside,
Sanchez,Nicholas,Damon,Student,Northside,10
Huff,Aarón,Rylan,Student,Eastside,3
Booth,Esteban,Killian,Teacher,Westside,
Pacheco,Sophia,Cecilia,Student,Westside,7
Murphy,Adelynn,Valerie,Teacher,Northside,
Charles,Erin,Sara,Student,Westside,8
Cherry,Nayeli,Angelina,Student,Southside,9
Clemons,Yağmur,Stella,Student,Westside,10
Rosa,Katie,Nora,Teacher,Northside,
Lopez,Clark,Milan,Student,Southside,K
Valdez,King,Malik,Student,Westside,8
Rose,Macy,Bella,Student,Eastside,3
Michael,Briana,Liana,Student,Eastside,1
Wallace,Amari,Cole,Teacher,Northside,
Stafford,Jayla,Josie,Teacher,Eastside,
Chavez,Maci,Lily,Teacher,Westside,
Marshall,Aria,Evangeline,Teacher,Northside,
Mcmillan,Conor,Cyrus,Student,Westside,7
Newman,Dillon,Grayson,Teacher,Southside,
Sheppard,Troy,Maverick,Teacher,Westside,
Fox,Weston,Zayne,Student,Northside,4
Davis,Deacon,Leonardo,Teacher,Eastside,
Justice,Dean,Ali,Student,Southside,3
Nguyen,Sebastián,Rory,Teacher,Northside,
Michael,Myla,Jamie,Teacher,Northside,
Estes,Wesley,Bodhi,Teacher,Northside,
Wiggins,Willa,Journey,Student,Westside,4
Webb,Maliyah,Aisha,Teacher,Northside,
Mathis,Daniella,Abigail,Teacher,Northside,
Marshall,June,Ariyah,Teacher,Eastside,
Cortez,Kamden,Caiden,Teacher,Northside,
Dotson,Athena,Ashlynn,Teacher,Westside,
Holt,Theo,Richard,Teacher,Northside,
Acevedo,Zariah,Hope,Teacher,Eastside,
Medina,Amanda,Amara,Student,Westside,12
Tucker,Julianna,María Fernanda,Student,Northside,11
Melton,Abigail,Lucia,Student,Eastside,11
Fox,Malakai,Caden,Teacher,Eastside,
Ayers,Angelo,Cohen,Teacher,Eastside,
David,Zayne,Cruz,Teacher,Northside,
Anthony,Erick,Wade,Teacher,Eastside,
Foster,Marco,Henry,Teacher,Southside,
Pérez,Ashton,Sebastian,Student,Northside,8
Bartlett,Addyson,Daniella,Student,Northside,K
Cochran,Nyla,Ximena,Student,Northside,1
Mueller,Gregory,Jett,Teacher,Eastside,
Franklin,Cayden,Elliott,Teacher,Eastside,
Branch,Noah,Aidan,Student,Westside,K
Nelson,Lauren,Léa,Teacher,Eastside,
Perez,Dante,Grayson,Teacher,Southside,
Wynn,Paige,Miracle,Student,Southside,2
Singleton,Sierra,Nora,Teacher,Westside,
Mcmillan,Madelynn,Scarlet,Teacher,Westside,
Clements,Ryan,Nayeli,Teacher,Eastside,
Roberson,Valeria,Reese,Student,Southside,1
Morse,Ana,Cadence,Student,Southside,2
Johns,Rafael,Zion,Student,Eastside,6
López,Teagan,Mariah,Teacher,Eastside,
Hensley,Helen,Millie,Student,Northside,2
Diaz,Jameson,Caden,Teacher,Northside,
García,Alondra,Valeria,Student,Eastside,12
Cooper,Jazmin,Mariángel,Teacher,Eastside,
Aguilar,Tanner,Kayson,Teacher,Northside,
Hoover,Allie,Juniper,Teacher,Westside,
Rose,Adelaide,Charlotte,Student,Westside,K
Cash,Sierra,Paislee,Student,Eastside,1
Michael,Ryleigh,Ellie,Teacher,Westside,
Kline,Marley,Vera,Student,Eastside,10
Whitney,Kylee,Andrea,Student,Eastside,8
Fletcher,Jasmine,Payton,Student,Eastside,4
Larson,Jennifer,Clara,Teacher,Southside,
Simmons,Gideon,Jonah,Student,Eastside,1
Johns,Adalyn,Kimberly,Student,Westside,2
Christian,Yaretzi,Amy,Teacher,Westside,
Salinas,Nathan,Esteban,Student,Eastside,2
Graves,Reed,Alejandro,Student,Southside,11
Humphrey,Briella,Gabriella,Teacher,Southside,
Mcfadden,Benjamin,Damian,Teacher,Westside,
Klein,Chelsea,Lana,Teacher,Eastside,
Barnes,Mya,Evie,Student,Southside,1
Mcintyre,Troy,Judah,Student,Eastside,1
Holden,Braylen,Rylan,Teacher,Southside,
Lowery,Brandon,Kian,Student,Westside,10
Walls,Heidi,Mia,Teacher,Eastside,
Wise,Jordan,Ibrahim,Teacher,Southside,
Winters,Noah,Miguel Ángel,Student,Eastside,1
Garrett,Eric,Jason,Teacher,Westside,
Henry,Zayne,Luka,Student,Eastside,3
Webb,Francis,Jacob,Teacher,Southside,
Booker,Amy,Delilah,Student,Southside,6
Willis,Joanna,Naomi,Teacher,Southside,
Blackwell,Miracle,Delaney,Student,Southside,1
Ruiz,Johan,Graham,Teacher,Southside,
Coffey,Amber,Léa,Student,Southside,6
Parker,Braylen,Damian,Student,Northside,8
Gibson,Alayna,Juniper,Student,Westside,K
Marquez,Erin,Mary,Student,Eastside,2
Monroe,Lacey,Malaysia,Teacher,Southside,
Bell,Leah,Harlow,Student,Northside,2
Kent,Javier,Agustín,Teacher,Westside,
Mclean,Erik,Adan,Teacher,Southside,
Good,Ruby,Naomi,Student,Northside,3
Spears,Austin,Emmett,Teacher,Westside,
Odonnell,Martin,Chase,Student,Southside,6
Lucas,Miriam,Leighton,Student,Northside,1
Fox,Adelaide,Selena,Student,Southside,8
Hayden,Cadence,Jayleen,Student,Eastside,4
Prince,Davis,Zayne,Teacher,Northside,
Strickland,Rowan,Simon,Student,Northside,2
Mckay,Trevor,Wade,Student,Westside,2
Mcfadden,Alejandro,Jameson,Student,Northside,1
Leach,Jose,Ángel,Teacher,Northside,
Pearson,Allyson,Amara,Teacher,Westside,
Nixon,Jacob,Samuel,Teacher,Southside,
Medina,Alex,Sergio,Student,Westside,3
Witt,Michaela,Adelynn,Teacher,Westside,
Peck,Jayce,Cash,Student,Westside,12
Johns,Christian,Josiah,Student,Westside,12
Fitzgerald,Jessica,Daisy,Teacher,Westside,
Dean,Ivy,Journey,Student,Northside,8
Peters,Maddox,Jared,Teacher,Southside,
Cummings,Lila,Kennedi,Teacher,Southside,
Roberson,Kenzie,Mackenzie,Student,Northside,1
Hester,Makayla,Elise,Teacher,Northside,
Duffy,Jazmín,Joanna,Teacher,Southside,
Hubbard,Daphne,Blake,Teacher,Westside,
Perez,Jeffrey,Kayson,Teacher,Eastside,
Hood,Wade,Lukáš,Student,Southside,6
Joyner,Aylin,Avianna,Teacher,Southside,
Rutledge,Allyson,Cali,Student,Eastside,11
González,Danny,Nolan,Teacher,Northside,
Humphrey,Paige,Destiny,Student,Northside,5
Fletcher,Jasmine,Ember,Student,Southside,3
Hurley,Jayleen,Piper,Teacher,Southside,
Jimenez,Drake,Collin,Teacher,Eastside,
Lott,Madison,Itzel,Teacher,Southside,
Gaines,Dakota,Edith,Teacher,Southside,
Figueroa,Braelyn,Jessica,Teacher,Westside,
Bolton,Kennedi,Evangeline,Student,Westside,K
Hill,Ace,Adrian,Student,Northside,7
Sexton,Leslie,Victoria,Teacher,Westside,
Diaz,Ashton,Jesse,Student,Northside,11
Hurley,Zara,Jacqueline,Teacher,Northside,
Chavez,Willa,Leslie,Teacher,Northside,
Hutchinson,Vivian,Jennifer,Student,Westside,4
George,Adrián,Ethan,Teacher,Southside,
Atkinson,Alivia,Natalia,Teacher,Westside,
Gibbs,Caroline,Khloe,Teacher,Northside,
Pate,Lucía,Gabrielle,Teacher,Eastside,
Roman,Itzel,Jazmín,Teacher,Eastside,
Fitzgerald,Axel,Isaiah,Student,Southside,1
Haley,Dakota,Dominick,Student,Eastside,2
Fry,Isla,Leilani,Student,Eastside,11
Bean,Emilia,Kaitlyn,Student,Eastside,8
Watson,Madelynn,Delilah,Student,Westside,6
Mills,José,Ryker,Student,Eastside,2
Gay,Amber,Bella,Teacher,Eastside,
Lloyd,Nico,Zayden,Teacher,Northside,
Witt,Naomi,Lila,Student,Northside,8
Hernández,Daxton,Augustus,Student,Northside,1
Greer,Lia,Katie,Teacher,Northside,
Mcintosh,Evie,Hailey,Student,Northside,K
Gilmore,Eve,Hope,Teacher,Southside,
Wilkins,Yaretzi,Harmony,Teacher,Eastside,
Maynard,Kash,Kian,Student,Eastside,7
Golden,Gracelyn,Ainsley,Teacher,Northside,
Norman,Daniel,Griffin,Teacher,Northside,
Hart,Aliyah,Audrey,Student,Westside,1
Olson,Valerie,Camila,Student,Northside,2
Watkins,Sara,Amiyah,Student,Eastside,4
Duran,Madelyn,Luna,Student,Northside,3
Farley,María Camila,Francesca,Teacher,Westside,
Berger,Addison,Sierra,Teacher,Westside,
Peterson,Nikolai,Connor,Teacher,Eastside,
Flowers,Michael,Isaiah,Teacher,Northside,
Goff,Kimberly,Mariah,Teacher,Westside,
Blackburn,Kylee,Selena,Student,Westside,7
Merritt,Charlie,Anna,Teacher,Northside,
Harris,Ayla,Ariyah,Teacher,Southside,
Clarke,Phoenix,Riley,Student,Westside,10
Goff,Zander,Sterling,Teacher,Southside,
Bright,Marlee,Amina,Student,Eastside,3
Lynch,Ainsley,Annalise,Student,Northside,12
Brennan,Stella,Piper,Student,Northside,1
Rosales,Stella,Malia,Teacher,Southside,
Spears,Liliana,Kendra,Teacher,Northside,
Berger,Katherine,Emersyn,Student,Westside,3
Moon,Regina,Parker,Teacher,Westside,
Silva,Camilla,Madeline,Student,Westside,11
Fulton,Angel,Lydia,Student,Southside,12
Atkinson,Maya,Sofia,Teacher,Westside,
Patel,Leonardo,Cole,Teacher,Southside,
Horn,Beckett,Mario,Student,Northside,5
Curtis,Prince,Ronald,Student,Eastside,2
Chen,Hadley,Keira,Teacher,Westside,
Melendez,Addilyn,Lucille,Teacher,Eastside,
Campos,Daleyza,Chloé,Teacher,Eastside,
Cain,Remington,Aria,Student,Westside,12
Parks,Skye,Allison,Teacher,Northside,
Harvey,Daleyza,Jamie,Student,Westside,9
Wiley,Adelynn,Braelyn,Student,Northside,7
Pace,Lennox,Princeton,Teacher,Westside,
Gutierrez,Adan,Wesley,Teacher,Eastside,
Snow,Jay,Iker,Teacher,Southside,
Lyons,Maya,Julia,Student,Southside,6
Ruiz,Nevaeh,Savannah,IT,Northside,
Parks,Harper,Londyn,Student,Eastside,1
Andrews,Scarlet,Willow,Teacher,Northside,
Hebert,Rose,Gianna,Teacher,Southside,
Richardson,Kolton,Jeremiah,Student,Southside,11
Maldonado,Kason,Kayson,Student,Northside,5
Blair,Ace,Karter,Student,Westside,8
Grimes,Annabella,Paige,Student,Northside,3
Mcintosh,Lukas,Silas,Student,Southside,7
Stevenson,Princeton,Leland,Teacher,Southside,
Hartman,Adeline,Delaney,Student,Eastside,10
Callahan,Edith,Marilyn,Teacher,Eastside,
Pérez,Jesús,Jonathan,Teacher,Northside,
Berger,Tristan,Joshua,Student,Eastside,8
Hancock,Lukas,Dakota,Student,Westside,K
Jenkins,Jazmín,Annabelle,Teacher,Westside,
Aguirre,Hector,Jonas,Student,Northside,7
Scott,Eloise,Felicity,Teacher,Westside,
Osborn,Sydney,Makenna,Student,Eastside,11
Donovan,Benson,Khalil,Student,Westside,12
Simon,Malia,Frances,Student,Westside,K
Hughes,Antonio,Karson,Teacher,Eastside,
Howe,Desmond,Pierce,Teacher,Eastside,
Pugh,Matias,Ethan,Teacher,Northside,
Santos,Jamie,Ashlynn,Student,Eastside,4
Walls,Emilia,Marilyn,Student,Eastside,7
Wells,Leonardo,Aidan,Teacher,Westside,
Moon,Tristan,Lawrence,Student,Westside,9
Chang,Jack,Landen,Teacher,Eastside,
Lucas,Autumn,Giselle,Student,Westside,1
Marsh,Christopher,Johnny,Teacher,Westside,
Leblanc,Blake,Everly,Student,Westside,K
Klein,Mary,Colette,Teacher,Southside,
Sutton,Mallory,Khloe,Teacher,Eastside,
Norris,Donovan,Raul,Student,Southside,1
Doyle,Alessandra,Reese,Student,Southside,11
Pacheco,Nicolás,Mark,Student,Southside,6
Hood,Gabriel,Aaron,Student,Northside,1
Jacobson,Calvin,Braylon,Student,Northside,11
Lambert,Mathias,Sullivan,Teacher,Northside,
Shepard,Zuri,Charlie,Student,Westside,8
May,Eli,Carlos,Teacher,Southside,
Sanchez,Jaylen,Nikolai,Student,Northside,11
Walls,Kellan,Leonel,Student,Northside,9
Chang,Katherine,River,Teacher,Southside,
Mcclain,Allison,Kaylee,Student,Northside,3
Palmer,Malakai,Karson,Teacher,Westside,
Blake,Cade,Kaiden,Teacher,Southside,
Pérez,Mary,Alayna,Student,Northside,12
Brennan,Genevieve,Avianna,Student,Southside,7
Keller,Jocelyn,Jamie,Student,Westside,1
García,Cecilia,Grace,Teacher,Eastside,
Schultz,Braelynn,Ellie,Teacher,Southside,
Perkins,Finnegan,Dalton,Teacher,Southside,
Owens,Madeline,Gemma,Student,Eastside,6
Dillard,Kali,Genevieve,Teacher,Northside,
Drake,Kash,Parker,Student,Westside,K
Wilson,Lennox,Ari,Teacher,Westside,
Ortega,Jordan,Xavier,Teacher,Eastside,
Wong,Garrett,Matias,Teacher,Eastside,
Martínez,Justice,Kristján,Teacher,Northside,
Schmidt,Barrett,Kyle,Student,Southside,10
Conner,Kira,Maliyah,Student,Westside,11
Hernández,Ryleigh,April,Student,Northside,6
Grant,Rose,Ellie,Teacher,Northside,
Leonard,Audrey,Maci,Student,Southside,11
Gilmore,Kane,Alec,Teacher,Westside,
Wolf,Adalynn,Alexis,Student,Eastside,K
Santana,Hadley,Ivy,Teacher,Westside,
Holman,Everly,Camilla,Student,Eastside,9
Glass,Journey,Reagan,Teacher,Southside,
Schultz,Cameron,Dante,Student,Westside,4
Mason,Hope,Emersyn,Teacher,Westside,
Hart,Shelby,Vivienne,Teacher,Northside,
Mccullough,Baylee,Esther,Teacher,Southside,
Collins,Christopher,Bennett,IT,Eastside,
Ross,Sienna,Jazmin,Teacher,Westside,
Gomez,Kayleigh,Adelyn,Teacher,Northside,
Gross,Teagan,Marlee,Teacher,Eastside,
Gallegos,Max,Wade,Student,Southside,1
Delaney,Amber,Evelynn,Teacher,Southside,
Mays,Kolton,Legend,Teacher,Southside,
Jennings,Angela,Nevaeh,Student,Westside,7
Dunn,Makenzie,Megan,Teacher,Eastside,
Morris,Athena,Cheyenne,Teacher,Southside,
Small,Alicia,Amy,Student,Westside,8
Ortega,Brooks,José,Student,Westside,5
Ramírez,Angelo,Ryker,Teacher,Southside,
Bolton,Madison,Aleah,Student,Eastside,6
Miller,Damon,Santiago,Teacher,Eastside,
Freeman,Manuel,Marco,Student,Eastside,K
Oliver,Amaya,Mariah,Student,Southside,10
Blair,Liam,Kingston,Teacher,Northside,
Greene,Ezra,Emmett,Teacher,Westside,
Merritt,Vivienne,Genevieve,Student,Eastside,11
Snider,Dylan,Isla,Teacher,Westside,
Simmons,Briella,Bailey,Student,Eastside,2
Mullen,Skylar,Lorelei,Teacher,Westside,
Faulkner,Jonathan,Tyler,Teacher,Northside,
Banks,Carmen,Melissa,Student,Eastside,10
Ramírez,Rachel,Brooke,Student,Southside,11
Donaldson,Beckham,Kenneth,Teacher,Southside,
Kaufman,Jesse,Abraham,Student,Northside,10
Cobb,Mckinley,Scarlett,Student,Eastside,4
Wynn,Ryan,Lauren,Teacher,Northside,
Wilson,Tomás,José,Teacher,Southside,
Cote,Addyson,Eden,Teacher,Eastside,
Craft,Raelyn,Alani,Teacher,Westside,
Leach,Skye,Katelyn,Student,Northside,6
Morton,Madilyn,Amy,Student,Eastside,3
Tyson,Hendrix,Brian,Teacher,Northside,
Marshall,Taylor,Francisco,Student,Westside,10
Mccarty,Emily,Diana,Teacher,Eastside,
Doyle,Aden,Messiah,Teacher,Northside,
Hicks,Veronica,Liana,Student,Northside,1
Mcknight,Mckenna,Gracie,Teacher,Westside,
Vaughan,Harlow,Ruth,Student,Northside,K
Franklin,Derek,Conor,Teacher,Southside,
Jacobson,Dillon,Cody,Teacher,Southside,
Pennington,Jocelyn,Stella,Student,Southside,4
Pugh,Arianna,Malia,Student,Southside,4
Fitzgerald,Alessandra,Kaydence,Teacher,Northside,
Hunt,Gia,Michelle,Teacher,Northside,
Yates,Jace,Anderson,Student,Eastside,11
Weber,Bethany,Kennedi,Teacher,Eastside,
Zimmerman,Jesús,Martin,Student,Eastside,4
Savage,Leah,Kennedi,Teacher,Eastside,
Farmer,Jazmin,Kathryn,Teacher,Southside,
Lester,Juliet,Emma,Student,Eastside,7
Hull,Esmeralda,Cali,Student,Eastside,3
Washington,Heaven,Heidi,Student,Westside,2
Pugh,Alejandro,Marco,Teacher,Westside,
Eaton,Jonah,Rocco,Teacher,Southside,
Bentley,Matilda,Miriam,Student,Southside,2
Obrien,Bianca,Rosalie,Teacher,Southside,
Davidson,Aaron,Prince,Student,Westside,2
Montgomery,Johnny,Brantley,Teacher,Westside,
Greer,Sofia,Kendall,Student,Northside,7
Sharp,Josie,Brooke,Student,Eastside,10
Brooks,Zayn,Richard,Student,Southside,5
Brooks,Aurora,Brynlee,Student,Southside,12
Tyler,Spencer,Damian,Teacher,Westside,
Lamb,Hayden,Noelle,Teacher,Southside,
Hayes,Jamie,Natalie,Teacher,Westside,
Howell,Emilio,Jay,Student,Northside,2
Rutledge,Chelsea,Alina,Teacher,Westside,
Flowers,Chelsea,Quinn,Student,Westside,11
Carey,Giovanni,Aden,Student,Northside,6
Rivera,Alana,Sarai,Student,Southside,1
Curry,Steven,Rafael,Teacher,Northside,
Bright,Maximiliano,Grant,Student,Eastside,3
Walker,Carlos,Francisco,Teacher,Eastside,
Buchanan,María Paula,Valentina,Student,Southside,10
Bean,Maeve,Alison,Teacher,Westside,
Gentry,Eliza,Kimberly,Student,Eastside,5
Estrada,Jason,Gavin,Student,Northside,6
Pittman,Hayes,Jase,Student,Northside,7
